animal,sub_id,word_id,word,sub_type
shark,CB_12,w1,slippery,CB
shark,CB_13,w1,ocean,CB
shark,CB_14,w1,thin,CB
shark,CB_15,w1,fish,CB
shark,CB_16,w1,round,CB
shark,CB_17,w1,powerful,CB
shark,CB_18,w1,swimmers,CB
shark,CB_19,w1,water,CB
shark,CB_23,w1,fish,CB
sheep,CB_01,w1,short,CB
sheep,CB_02,w1,lowtoground,CB
sheep,CB_03,w1,four,CB
sheep,CB_04,w1,four,CB
sheep,CB_05,w1,big,CB
sheep,CB_06,w1,flat,CB
sheep,CB_08,w1,four,CB
sheep,CB_09,w1,skinny,CB
sheep,CB_10,w1,small,CB
sheep,CB_11,w1,small,CB
sheep,CB_12,w1,wooly,CB
sheep,CB_13,w1,wide,CB
sheep,CB_14,w1,thin,CB
sheep,CB_15,w1,four,CB
sheep,CB_16,w1,oblong,CB
sheep,CB_17,w1,little,CB
sheep,CB_18,w1,fat,CB
sheep,CB_19,w1,farm,CB
sheep,CB_23,w1,four,CB
skunk,CB_01,w1,small,CB
skunk,CB_02,w1,catlike,CB
skunk,CB_03,w1,four,CB
skunk,CB_04,w1,four,CB
skunk,CB_05,w1,compact,CB
skunk,CB_06,w1,flat,CB
skunk,CB_08,w1,four,CB
skunk,CB_09,w1,fat,CB
skunk,CB_10,w1,small,CB
skunk,CB_11,w1,big,CB
skunk,CB_12,w1,soft,CB
skunk,CB_13,w1,wide,CB
skunk,CB_14,w1,thin,CB
skunk,CB_15,w1,four,CB
skunk,CB_16,w1,oblong,CB
skunk,CB_17,w1,powerful,CB
skunk,CB_18,w1,small,CB
skunk,CB_19,w1,IDK,CB
skunk,CB_23,w1,four,CB
sloth,CB_01,w1,big,CB
sloth,CB_02,w1,fishlike,CB
sloth,CB_03,w1,big,CB
sloth,CB_04,w1,four,CB
sloth,CB_05,w1,primates,CB
sloth,CB_06,w1,flat,CB
sloth,CB_08,w1,four,CB
sloth,CB_09,w1,slick,CB
sloth,CB_10,w1,small,CB
sloth,CB_11,w1,big,CB
sloth,CB_12,w1,rough,CB
sloth,CB_13,w1,wide,CB
sloth,CB_14,w1,fat,CB
sloth,CB_15,w1,primates,CB
sloth,CB_16,w1,oblong,CB
sloth,CB_17,w1,big,CB
sloth,CB_18,w1,small,CB
sloth,CB_19,w1,water,CB
sloth,CB_23,w1,IDK,CB
sloth,CB_01,w1,big,CB
sloth,CB_02,w1,fishlike,CB
sloth,CB_03,w1,big,CB
sloth,CB_04,w1,four,CB
sloth,CB_05,w1,primates,CB
sloth,CB_06,w1,flat,CB
sloth,CB_08,w1,four,CB
sloth,CB_09,w1,slick,CB
sloth,CB_10,w1,small,CB
sloth,CB_11,w1,big,CB
sloth,CB_12,w1,rough,CB
sloth,CB_13,w1,wide,CB
sloth,CB_14,w1,fat,CB
sloth,CB_15,w1,primates,CB
sloth,CB_16,w1,oblong,CB
sloth,CB_17,w1,big,CB
sloth,CB_18,w1,small,CB
sloth,CB_19,w1,water,CB
sloth,CB_23,w1,IDK,CB
zebra,CB_01,w1,long,CB
zebra,CB_02,w1,builtforspeed,CB
zebra,CB_03,w1,four,CB
zebra,CB_04,w1,four,CB
zebra,CB_05,w1,big,CB
zebra,CB_06,w1,flat,CB
zebra,CB_08,w1,four,CB
zebra,CB_09,w1,fat,CB
zebra,CB_10,w1,big,CB
zebra,CB_11,w1,medium,CB
zebra,CB_12,w1,coarse,CB
zebra,CB_13,w1,tall,CB
zebra,CB_14,w1,large,CB
zebra,CB_15,w1,four,CB
zebra,CB_16,w1,oblong,CB
zebra,CB_17,w1,powerful,CB
zebra,CB_18,w1,four,CB
zebra,CB_19,w1,farm,CB
zebra,CB_23,w1,four,CB
bat,CB_04,w2,legs,CB
bat,CB_05,w2,small,CB
bat,CB_09,w2,thin,CB
bat,CB_12,w2,fur,CB
bat,CB_14,w2,small,CB
bat,CB_15,w2,mouse,CB
bat,CB_17,w2,birds,CB
bat,CB_18,w2,graceful,CB
beaver,CB_03,w2,four,CB
beaver,CB_04,w2,legs,CB
beaver,CB_05,w2,big,CB
beaver,CB_08,w2,legs,CB
beaver,CB_09,w2,thin,CB
beaver,CB_12,w2,fur,CB
beaver,CB_13,w2,body,CB
beaver,CB_14,w2,small,CB
beaver,CB_15,w2,feet,CB
beaver,CB_17,w2,lean,CB
beaver,CB_18,w2,strange,CB
beaver,CB_23,w2,legs,CB
boar,CB_03,w2,legs,CB
boar,CB_04,w2,legs,CB
boar,CB_05,w2,highback,CB
boar,CB_08,w2,legs,CB
boar,CB_09,w2,square,CB
boar,CB_12,w2,hair,CB
boar,CB_13,w2,body,CB
boar,CB_14,w2,medium,CB
boar,CB_15,w2,feet,CB
boar,CB_18,w2,muscular,CB
boar,CB_23,w2,legs,CB
cheetah,CB_03,w2,legs,CB
cheetah,CB_04,w2,legs,CB
cheetah,CB_08,w2,legs,CB
cheetah,CB_09,w2,thin,CB
cheetah,CB_12,w2,hair,CB
cheetah,CB_13,w2,slender,CB
cheetah,CB_14,w2,tall,CB
cheetah,CB_15,w2,feet,CB
cheetah,CB_17,w2,lean,CB
cheetah,CB_18,w2,legs,CB
cheetah,CB_23,w2,legs,CB
crow,CB_04,w2,legs,CB
crow,CB_05,w2,small,CB
crow,CB_09,w2,thin,CB
crow,CB_14,w2,small,CB
crow,CB_15,w2,two,CB
crow,CB_17,w2,birds,CB
crow,CB_18,w2,graceful,CB
deer,CB_03,w2,four,CB
deer,CB_04,w2,legs,CB
deer,CB_05,w2,body,CB
deer,CB_08,w2,legs,CB
deer,CB_09,w2,square,CB
deer,CB_12,w2,hair,CB
deer,CB_13,w2,slender,CB
deer,CB_14,w2,medium,CB
deer,CB_15,w2,feet,CB
deer,CB_17,w2,gentle,CB
deer,CB_18,w2,legs,CB
deer,CB_23,w2,legs,CB
dolphin,CB_03,w2,lean,CB
dolphin,CB_05,w2,body,CB
dolphin,CB_09,w2,thin,CB
dolphin,CB_12,w2,scales,CB
dolphin,CB_14,w2,small,CB
dolphin,CB_17,w2,lean,CB
dolphin,CB_18,w2,small,CB
elephant,CB_03,w2,four,CB
elephant,CB_04,w2,legs,CB
elephant,CB_05,w2,bulky,CB
elephant,CB_08,w2,legs,CB
elephant,CB_12,w2,hair,CB
elephant,CB_13,w2,body,CB
elephant,CB_14,w2,tall,CB
elephant,CB_15,w2,feet,CB
elephant,CB_17,w2,strong,CB
elephant,CB_18,w2,gangly,CB
elephant,CB_19,w2,zoo,CB
flamingo,CB_04,w2,legs,CB
flamingo,CB_05,w2,long,CB
flamingo,CB_08,w2,legs,CB
flamingo,CB_09,w2,thin,CB
flamingo,CB_13,w2,slender,CB
flamingo,CB_14,w2,small,CB
flamingo,CB_15,w2,two,CB
flamingo,CB_17,w2,legs,CB
flamingo,CB_18,w2,gangly,CB
giraffe,CB_03,w2,elongated,CB
giraffe,CB_04,w2,legs,CB
giraffe,CB_05,w2,long,CB
giraffe,CB_08,w2,legs,CB
giraffe,CB_12,w2,skin,CB
giraffe,CB_13,w2,slender,CB
giraffe,CB_14,w2,tall,CB
giraffe,CB_15,w2,feet,CB
giraffe,CB_17,w2,lean,CB
giraffe,CB_18,w2,gangly,CB
giraffe,CB_19,w2,zoo,CB
goat,CB_03,w2,legs,CB
goat,CB_04,w2,legs,CB
goat,CB_05,w2,body,CB
goat,CB_08,w2,legs,CB
goat,CB_09,w2,square,CB
