C1,C2,S1,S2,Category,V1,V2,S_01,S_02,S_03,S_04,S_05,S_07,S_08,S_09,S_10,S_11,S_12,S_13,S_14,S_16,S_17,S_18,S_19,S_20,S_21,S_22,S_23,S_24,CB_06,CB_08,CB_09,CB_14,CB_15,CB_18,CB_19,CB_22,CB_23,CB_24,CB_25,CB_26,CB_27,CB_28,CB_29,CB_30,CB_31,CB_32,CB_33,CB_34,CB_35,CB_37,CB_38,CB_40,CB_41,AMT_av
Sound,Light,Sinanim,Light,Emission,hiss,twinkle,1,1,3,2,4,2,3,1,1,1,1,,3,1,1,1,3,2,3,2,1,1,2,1,2,1,1,3,1,1,1,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,1,1.974358974
Sound,Sound,Sinanim,Sanim,Emission,hiss,wail,1,5,4,2,3,1,2,3,1,6,3,,4,2,1,1,2,3,4,2,1,2,2,3,2,1,4,5,6,2,1,2,2,1,1,3,2,5,1,4,1,1,2,1,3,1,1,2.96969697
Sound,Sound,Sinanim,Sanim,Emission,hiss,whimper,2,3,4,4,2,2,2,2,3,1,1,,4,2,1,2,3,3,3,2,1,3,2,2,2,2,2,5,4,1,3,1,1,1,1,3,3,4,1,2,1,3,3,1,2,1,3,2.972222222
Sound,Sound,Sinanim,Sanim,Emission,hiss,whisper,2,4,5,5,5,3,4,1,6,3,7,,4,2,6,5,5,6,4,3,4,3,6,2,4,3,4,5,2,2,3,1,3,1,2,4,3,4,2,6,1,7,4,4,2,1,4,3.72972973
Sound,Sound,Sinanim,Sanim,Emission,hiss,yelp,1,3,3,3,5,1,3,2,2,1,6,,4,2,1,3,2,2,2,3,2,1,2,2,1,1,5,5,3,1,2,1,2,1,1,4,4,4,1,3,2,6,3,1,1,1,3,2.973684211
Sound,Sound,Sanim,Sanim,Emission,howl,moan,3,5,4,6,5,3,6,3,4,1,7,,6,5,6,4,4,4,5,4,4,1,6,6,3,3,7,5,4,3,4,4,4,1,3,3,5,7,2,3,3,4,4,7,3,4,4,4.421052632
Sound,Sound,Sanim,Sanim,Emission,howl,mutter,2,4,3,5,4,1,3,2,6,1,4,,5,2,1,2,2,4,3,2,1,1,1,2,1,2,4,5,4,1,3,4,1,1,1,2,2,5,1,2,1,2,1,1,3,1,1,2.263157895
Sound,Light,Sanim,Light,Emission,howl,shimmer,1,1,1,2,1,1,2,1,1,1,1,,2,1,1,1,2,1,4,1,1,1,2,1,1,2,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,1.388888889
Sound,Light,Sanim,Light,Emission,howl,shine,1,1,1,5,4,4,1,2,1,1,1,,3,1,1,1,4,1,4,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,2,1,1,6,1.763157895
Sound,Sound,Sanim,Sanim,Emission,howl,shout,3,5,6,6,6,5,3,5,6,5,6,,5,7,2,5,5,6,5,6,4,4,3,4,5,3,5,6,5,4,4,5,4,1,2,5,7,7,4,5,7,7,5,7,4,7,5,5.263157895
Sound,Sound,Sanim,Sinanim,Emission,howl,sizzle,1,4,3,3,5,3,2,1,6,1,1,,2,1,1,1,2,2,3,4,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,3,1,4,1,2,1,6,1,1,1,1,2,2.289473684
Sound,Light,Sanim,Light,Emission,howl,sparkle,1,1,1,3,3,2,1,1,1,1,3,,2,1,2,1,1,2,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,3,1.648648649
Sound,Sound,Sanim,Sanim,Emission,howl,squawk,2,3,4,5,5,2,4,2,6,4,7,,5,2,1,4,5,5,5,3,3,1,3,3,2,2,6,5,6,2,1,4,2,1,3,5,5,7,2,5,4,5,4,4,4,7,3,4.315789474
Sound,Sound,Sanim,Sinanim,Emission,howl,squeak,1,3,3,3,1,2,1,2,6,1,6,,5,2,1,2,3,5,3,1,3,2,1,2,2,3,4,5,4,2,2,3,2,1,2,5,2,6,1,1,1,1,4,4,3,1,2,3.027027027
Sound,Sound,Sanim,Sinanim,Emission,howl,twang,1,4,4,4,1,2,3,2,1,1,5,,4,1,1,1,2,3,3,2,1,1,1,1,1,1,1,5,3,1,1,1,2,1,1,5,1,4,1,1,1,1,3,4,2,1,4,2.27027027
Sound,Light,Sanim,Light,Emission,howl,twinkle,1,1,2,2,3,1,2,1,1,1,1,,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,1.540540541
Sound,Sound,Sanim,Sanim,Emission,howl,wail,4,6,4,6,5,7,4,4,6,7,6,,5,6,5,5,5,5,7,6,3,1,6,6,6,5,7,7,7,4,5,6,4,6,5,5,7,7,3,6,5,7,5,7,4,7,6,5.736842105
Sound,Sound,Sanim,Sanim,Emission,howl,whimper,3,3,3,6,5,1,3,1,6,1,6,,6,2,1,2,2,6,4,3,3,2,5,5,3,3,6,5,5,2,5,4,2,2,2,2,6,6,1,3,2,1,4,4,4,3,4,3.342105263
Sound,Sound,Sanim,Sanim,Emission,howl,whisper,1,3,3,2,3,1,2,3,6,1,2,,5,1,1,4,2,3,3,2,4,1,1,2,2,2,4,4,1,2,1,2,1,1,1,2,1,7,1,3,1,1,1,1,3,1,1,2
Sound,Sound,Sanim,Sanim,Emission,howl,yelp,5,5,5,6,5,3,4,4,6,7,7,,5,5,5,2,5,6,5,6,7,1,5,5,4,3,7,6,5,3,3,6,3,1,5,5,6,6,4,6,5,4,7,7,3,7,4,5
Sound,Sound,Sanim,Sanim,Emission,moan,mutter,3,4,4,3,2,2,3,4,6,5,6,,5,5,1,1,4,2,4,3,3,2,4,5,2,3,3,7,4,3,2,5,2,6,5,5,5,6,2,5,3,7,3,4,4,4,3,3.810810811
Sound,Light,Sanim,Light,Emission,moan,shimmer,1,1,2,2,5,2,3,1,1,1,1,,3,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1.513513514
Sound,Light,Sanim,Light,Emission,moan,shine,1,1,1,1,3,1,2,1,1,1,1,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1.837837838
Sound,Sound,Sanim,Sanim,Emission,moan,shout,2,4,3,5,3,2,3,2,6,3,5,,6,2,4,5,3,4,3,3,4,1,2,2,3,4,6,5,4,2,3,4,1,1,2,2,7,6,2,2,2,1,3,1,4,1,3,3.416666667
Sound,Sound,Sanim,Sinanim,Emission,moan,sizzle,1,3,2,5,2,2,2,1,1,1,1,,4,1,1,1,2,2,2,2,1,1,1,1,2,1,2,3,1,1,1,1,2,6,1,4,2,4,1,2,2,1,1,1,1,1,1,2.289473684
Sound,Light,Sanim,Light,Emission,moan,sparkle,1,1,2,1,2,1,1,1,1,1,1,,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.555555556
Sound,Sound,Sanim,Sanim,Emission,moan,squawk,1,4,4,4,3,1,3,3,6,5,4,,5,2,1,4,4,4,3,3,3,1,3,5,2,3,3,4,4,2,3,3,2,1,1,5,4,5,2,2,4,3,4,1,3,1,3,3.473684211
Sound,Sound,Sanim,Sinanim,Emission,moan,squeak,1,3,4,3,3,1,3,2,6,2,4,,5,1,2,2,2,3,3,3,1,3,4,2,2,2,5,4,1,2,3,2,1,5,1,3,3,7,1,2,1,1,4,1,2,1,2,2.621621622
Sound,Sound,Sanim,Sinanim,Emission,moan,twang,1,3,4,5,4,1,2,1,1,1,1,,4,1,1,1,2,3,2,1,2,1,1,1,1,1,2,5,3,1,2,1,2,1,1,3,1,4,1,3,1,1,4,1,1,1,1,1.941176471
Sound,Light,Sanim,Light,Emission,moan,twinkle,1,1,4,3,3,1,1,1,1,1,1,,3,1,1,1,2,1,1,2,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1.621621622
Sound,Sound,Sanim,Sanim,Emission,moan,wail,6,6,5,6,6,2,5,2,6,7,6,,5,6,7,4,4,6,5,6,6,3,5,3,5,4,7,6,5,6,4,5,3,1,4,3,6,7,3,4,5,3,4,7,4,1,5,4.605263158
Sound,Sound,Sanim,Sanim,Emission,moan,whimper,3,4,4,7,4,5,5,4,6,7,2,,6,2,2,4,4,5,6,3,6,3,6,3,4,4,6,5,5,3,5,4,4,1,4,4,5,6,2,5,4,1,4,7,3,1,5,4.684210526
Sound,Sound,Sanim,Sanim,Emission,moan,whisper,3,3,4,4,4,2,2,4,6,1,6,,5,2,1,3,3,4,4,2,3,2,2,2,2,2,3,4,3,2,4,2,2,1,1,4,2,7,2,2,2,6,3,4,3,2,2,3.216216216
Sound,Sound,Sanim,Sanim,Emission,moan,yelp,2,4,4,5,4,1,3,5,6,6,4,,6,3,7,2,3,5,5,4,3,2,5,3,4,2,5,4,4,3,4,5,2,1,3,4,4,6,2,3,4,7,4,4,3,1,3,4.243243243
Sound,Light,Sanim,Light,Emission,mutter,shimmer,1,1,2,3,1,2,2,1,1,1,1,,2,1,1,1,2,1,1,1,1,1,1,1,1,1,3,4,1,1,1,1,1,1,1,5,2,1,1,1,1,7,1,1,1,1,3,1.947368421
Sound,Light,Sanim,Light,Emission,mutter,shine,1,1,1,2,3,1,1,1,1,1,1,,3,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,1,1,1,1,2,6,1,1,1,1,1,1.631578947
Sound,Sound,Sanim,Sanim,Emission,mutter,shout,2,4,3,4,3,1,2,3,6,1,3,,5,2,1,4,2,4,3,2,3,1,2,2,2,2,2,4,1,2,1,2,2,1,1,3,1,6,2,2,2,1,2,1,3,1,1,2.324324324
Sound,Sound,Sanim,Sinanim,Emission,mutter,sizzle,1,3,4,5,3,2,1,1,1,1,1,,4,1,1,1,3,2,2,3,1,1,2,1,2,1,1,2,2,1,1,1,1,2,1,2,2,4,1,1,1,7,1,1,3,1,3,1.828571429
Sound,Light,Sanim,Light,Emission,mutter,sparkle,1,1,3,3,2,1,1,1,1,1,1,,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,5,1,1,1,1,7,1,1,1,1,3,1.621621622
Sound,Sound,Sanim,Sanim,Emission,mutter,squawk,1,3,4,7,2,1,3,2,6,2,4,,5,2,1,3,3,4,2,2,4,1,2,3,2,1,5,5,4,2,3,3,1,1,1,5,1,6,2,2,3,5,3,4,2,3,1,2.783783784
Sound,Sound,Sanim,Sinanim,Emission,mutter,squeak,1,3,4,3,3,1,1,3,5,3,4,,6,1,2,2,2,3,2,2,1,1,3,2,1,2,5,1,1,1,3,2,2,1,1,2,3,6,1,2,1,3,3,4,3,3,2,2.971428571
Sound,Sound,Sanim,Sinanim,Emission,mutter,twang,1,3,4,3,4,1,2,2,1,1,1,,4,1,1,1,6,3,1,1,3,1,2,1,1,1,1,4,2,1,1,1,1,1,1,3,1,4,1,4,1,1,1,4,2,1,1,2.382352941
Sound,Light,Sanim,Light,Emission,mutter,twinkle,1,1,3,2,1,1,1,1,1,1,1,,2,1,1,1,1,2,1,2,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,3,2,1,1,1,1,7,1,1,1,1,3,1.8
Sound,Sound,Sanim,Sanim,Emission,mutter,wail,1,3,4,3,3,1,3,2,6,3,2,,5,3,1,3,2,4,3,1,4,1,2,2,2,3,3,5,6,2,3,4,1,1,1,4,2,7,1,2,1,1,2,1,3,1,1,2.361111111
Sound,Sound,Sanim,Sanim,Emission,mutter,whimper,1,4,5,5,4,3,3,4,6,4,3,,5,5,1,4,3,3,4,2,4,2,2,2,3,3,2,5,5,1,6,3,1,1,2,5,2,7,1,5,2,6,4,4,3,1,2,3.657894737
Sound,Sound,Sanim,Sanim,Emission,mutter,whisper,2,3,5,4,4,3,2,5,6,3,2,,5,2,6,4,3,5,5,2,2,3,4,3,4,3,3,5,4,3,6,3,4,1,4,5,7,7,3,5,3,7,7,4,4,3,5,4.805555556
Sound,Sound,Sanim,Sanim,Emission,mutter,yelp,1,3,4,5,4,1,3,3,6,1,2,,5,3,1,2,4,5,2,2,3,1,3,2,1,2,4,5,5,2,1,2,2,1,1,3,1,6,2,2,2,3,3,1,3,1,2,3.135135135
Light,Light,Light,Light,Emission,shimmer,shine,6,4,6,4,3,5,6,6,7,7,6,,6,6,2,6,5,7,6,5,6,4,7,7,7,6,5,7,5,1,7,7,4,6,6,2,7,7,7,7,7,7,7,7,6,7,6,5.615384615
Light,Sound,Light,Sanim,Emission,shimmer,shout,1,1,1,4,3,1,2,2,1,1,1,,2,1,1,1,1,2,3,2,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,2,7,1,1,1,1,1,1,1,1,1,3,1.567567568
Light,Sound,Light,Sinanim,Emission,shimmer,sizzle,1,1,4,4,3,3,4,3,1,1,1,,3,1,2,1,2,3,3,2,1,3,3,2,2,2,3,6,2,1,1,1,1,1,1,3,2,1,1,4,2,7,1,4,1,1,7,2.58974359
Light,Light,Light,Light,Emission,shimmer,sparkle,6,3,7,7,5,7,4,6,7,6,3,,5,4,7,5,7,7,7,7,5,6,7,4,6,5,6,6,4,4,6,7,5,6,7,3,6,7,7,7,7,7,7,7,5,7,6,5.615384615
Light,Sound,Light,Sanim,Emission,shimmer,squawk,1,1,1,5,4,1,3,1,1,1,1,,2,1,1,1,1,2,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1.583333333
Light,Sound,Light,Sinanim,Emission,shimmer,squeak,1,1,2,1,3,1,3,1,1,1,1,,2,1,1,1,2,3,3,1,1,1,1,2,1,1,1,4,1,1,1,1,1,1,1,4,1,1,1,1,1,6,1,1,1,1,3,1.55
Light,Sound,Light,Sinanim,Emission,shimmer,twang,1,1,4,3,5,1,2,1,1,1,1,,2,1,2,1,1,2,3,2,1,1,2,1,1,1,4,3,4,1,1,1,1,1,1,3,1,1,1,2,2,5,1,1,1,1,3,1.692307692
Light,Light,Light,Light,Emission,shimmer,twinkle,5,6,7,7,5,3,4,3,6,6,1,,6,3,6,4,7,7,7,4,6,3,7,2,5,6,5,6,5,4,6,6,4,1,6,3,6,6,7,5,6,7,5,7,5,1,5,5.58974359
Light,Sound,Light,Sanim,Emission,shimmer,wail,1,1,2,1,4,1,1,1,1,1,1,,2,1,1,1,1,2,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1.921052632
